Series Name,Series Code,Country Name,Country Code,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Urban population growth (annual %),SP.URB.GROW,Pakistan,PAK,3.71017952128525,4.0481357069533,4.15031247648018,4.22991349305843,4.32401702849665,4.38598330634458,4.44494130474628,4.70057410145565,5.33005409015801,5.53570194438236,4.97404594275221,4.47108008311664,3.99442001684495,4.09429505085346,4.36538578144435,4.37122684548938,4.32763736308825,4.18960603123096,4.11517006385882,4.04495236266692,3.43683690900122,3.3661760320439,3.70769366699094,3.75315031719293,3.84704235521197,3.73514977663954,3.62122391669463,3.46424653475166,3.68074020517277,3.69061284870334,3.10982280624176,2.78676116269803,2.8319351661406,2.75173797684307,2.69118574430988,2.73361322023607,2.7674926074888,2.81432287523418,2.83719191947223,2.69488989176193,2.38146323415308,2.11419372076131,1.98595731741215,1.8727929529853,1.77975713234327,1.90054008619129,2.149966084399,2.26311562302006,2.42965020601275
Urban population growth (annual %),SP.URB.GROW,Nigeria,NGA,4.4927552088008,4.58048996190469,4.71671631039634,4.86196106879852,4.96036706339118,5.05394976856492,5.12321963085566,5.12281260846812,5.14252118074372,6.14385745748423,6.01879701372628,5.59143210693391,5.53377366400443,5.74752017579457,5.61362534212049,5.54246856671822,5.52035024368559,5.50862364020917,5.49267305224734,4.21955094914855,4.17035710456181,4.18854760644223,4.19400244607172,4.16609039649881,4.12861151321234,4.10548714033329,4.0857474820615,4.10264989082065,4.15328596481643,5.00284787615202,5.00783408931391,4.98898112302915,4.96110976626493,4.92446165064167,4.89554130315558,4.87904797043417,4.85983082808399,4.82972708690892,4.81723266545861,4.78129773248268,4.71337458499345,4.60637987880964,4.4842460335748,4.34676354897871,4.25799268529955,4.22997085854151,4.14894636789702,4.0501895683177,3.99424522376446
Urban population growth (annual %),SP.URB.GROW,Brazil,BRA,4.14517581301723,4.0861719665349,4.01974804296631,3.9548203050691,3.91156126492938,3.87359901245006,3.84507717044162,3.80231527870405,3.76126195214051,3.69589270707137,3.62316718769434,3.54841898565849,3.4642525519898,3.3658066223408,3.2660800085832,3.16284799861537,3.06804302306751,2.97084429714669,2.87472984486413,2.76363488842654,2.66297920658142,2.58830807115717,2.53343668321276,2.47750694957778,2.41815136862955,2.44836342808162,2.39135144668643,2.31243377271602,2.22769397356534,1.76433391214426,1.66300648431476,1.57937265407228,1.52549407216353,1.49578304716073,1.44969502534998,1.39819368757787,1.34733900695877,1.3047718800979,1.2850668095719,1.278956660978,1.24477663663604,1.20455580861832,1.18940932455394,1.17064141409405,1.12788207695939,1.10209658803347,1.09455847667219,1.06023755345792,0.951553410794994
Urban population growth (annual %),SP.URB.GROW,Bangladesh,BGD,5.37963305040388,6.5188985658703,7.97399257670215,10.8794376303599,10.6525236181926,10.6002695625492,10.6054937720688,10.4950639775701,10.4980135868726,8.81718628448638,5.31599739534716,5.32482082600139,5.2436558830459,5.08302413208754,4.89308245796481,4.73145193733278,4.65539513301814,4.59118630902644,4.58396388889999,4.16285256926796,3.56812989417555,3.62339222310018,3.62966497633173,3.56358231579698,3.44910798094291,3.46860537843197,3.55551545137164,3.58395343287377,3.56396663214103,4.02154852620664,4.56022822596011,4.4287741624036,4.31932435855494,4.14458215704186,3.81722387019357,3.63403697703824,3.44369107188052,3.40591977571723,3.64454978121574,3.69284258339114,3.67337850835789,3.64237554020305,3.57799744804209,3.46994901894979,3.46460806179455,3.43472587197033,3.29692508575707,3.20139457166867,3.18709422690114
Urban population growth (annual %),SP.URB.GROW,Russian Federation,RUS,1.82958334822252,1.80137786370445,1.7732893161219,1.74747711217265,1.85122058884438,1.82150194902889,1.79768247502305,1.58274931954336,1.35112612736852,1.29918653747044,1.25034281107982,1.21223929257588,1.36199999749494,1.3707485099111,1.30398021018832,1.27487515226714,1.21837924645343,0.882690364366183,0.162568458185851,0.279867793314894,0.0915287085862288,-0.0589331401142587,-0.0410813032484779,-0.0271011383291829,-0.152265821437878,-0.170794256531693,-0.17093876523409,-0.316093621727179,-0.426068727524834,-0.429544052386161,-0.466841006203021,-0.410158871957287,-0.34136940906381,-0.320178954508602,-0.266208543667034,-0.109882303334064,0.0172123796302606,0.089873956739492,0.105982823386074,0.139033012774432,0.248292323389437,0.310476221191443,0.33535855064672,0.327692643618675,0.324076820521198,0.27931225422418,0.176545374278621,0.15711497920048,-0.00730146817213459
Urban population growth (annual %),SP.URB.GROW,Mexico,MEX,4.37369573250787,4.3245594707942,4.26795448337908,4.20128961739887,4.11533968090545,4.08394317431734,4.05937890496301,3.93308812314983,3.64198239930165,3.0298432250845,2.81806082510955,2.76769657811464,2.69615203492993,2.61034123401828,2.52561480423504,2.4516784547413,2.42189799454487,2.38506213908165,2.48637351066965,2.53070902594035,2.49604951038986,2.46609486972192,2.43609078605035,2.38020222897373,2.19207372896988,2.07913487858911,2.03282030583264,1.98369016392952,1.96131969556176,1.97327835219045,1.94595993878443,1.9071383624649,1.88500485100268,1.83790252338506,1.76335370311728,1.71223590367281,1.65938240735703,1.62190199212404,1.70640336814944,1.80730707479904,1.77229608781534,1.69143612007338,1.61434609111677,1.5359802968669,1.5008486774346,1.44418554060996,1.31286687916841,1.21892136003758,1.08337822735758
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,3.81000000021395,7.76000000082682,2.31000000295589,8.71999999750163,-1.5700000016835,7.57000000137049,11.3259779879134,7.5913246800003,7.83414501593799,5.11276109058912,9.01711391382203,10.7702025065715,15.1915400236134,13.4306775204064,8.94996176438008,11.6574277931357,11.222594982521,4.20633435547815,3.92025136776569,9.26278608462174,14.2245295924457,13.8837293020436,13.0368066326902,10.9539543420185,9.92255675288459,9.23677989169124,7.84595178733933,7.66165150045002,8.49009340601468,8.33573347821324,9.13363078988934,10.0380304808371,10.1136213778964,11.3945918098662,12.7209556651723,14.2308609332879,9.65067891934387,9.39872563258297,10.6358710645426,9.55083217886425,7.86373644864966,7.76615009763002,7.42576365632598,7.04132887877194,6.84876220493844,6.94720079330668,6.74977383254181,5.9505007536746,2.23970185692298
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,-0.553301305344547,3.29552113471652,1.18533625466961,9.14991201570659,1.66310363813034,7.25476458760367,5.71253208869331,-5.23818270446218,6.7358215288198,6.00620362601497,3.47573323969961,7.28889290305703,3.82073785610604,5.25429922311382,4.77656416847516,3.96535563481719,9.62778291607844,5.94734333181324,5.53345456125301,1.05683143336988,5.48239602167047,4.75077621965234,6.65892406734025,7.57449184032379,7.5495222488198,4.0498208490926,6.18441582090618,8.84575556105509,3.84099115681285,4.82396626390641,3.8039753213758,7.86038147553259,7.92293661286503,7.92343062149763,8.06073257303272,7.66081506504928,3.08669805953289,7.86188883303498,8.49758470158106,5.24131500140663,5.45638875297365,6.38610640094825,7.41022760508854,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.73791851955785,-6.59608052232176
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,5.25890735705133,5.645722556183,-0.540551651583186,-0.20545606501301,5.38813928726294,4.62415306482367,5.53530495839769,3.16614530778003,-0.256749673873159,2.53771930714828,-1.80288740885109,4.58391335530169,7.23663315018621,4.16965622337729,3.4626459710688,3.45925198973302,4.177061291404,3.67264814950788,1.88596495668033,-0.108264790855543,3.52244052740502,2.75178105096643,4.02879325991903,2.68421727207786,3.77256549921414,4.44717494524525,4.48139443155316,4.79449904467508,4.07715947941618,0.954338728708379,1.69594292274957,2.7962091006717,3.85255260064351,3.48322032025258,2.78281062584327,2.01050755163328,0.122188442974647,-2.59988835108558,2.70885669419681,1.54989495017045,2.28068760319185,1.84187539518688,2.28777593255359,2.70636958176399,1.66747207596187,2.24192121597748,2.9453848312678,2.29443907769311,-2.76780251140578
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,7.03764320754472,8.10397553521128,7.23424381726076,5.60747663551402,7.07964601769913,8.26446280991735,6.87022900763358,7.14285714285714,10,7.87878787878789,2.24719101123596,4.39560439560441,6.84210526315789,2.46305418719213,5.76923076923077,5,5.62770562770562,7.78688524590163,7.22433460076046,6.77581744104965,6.49750651682714,6.49640812045304,7.53997109551439,8.22000739903493,7.81818707670867,4.69987885390397,-13.1267254923818,0.79112608199847,4.9200677470169,3.64346644721492,4.49947539085763,4.78036912167656,5.03087394501685,5.69257130383384,5.50095178520348,6.34502222667214,6.01370360009123,4.62887118256153,6.22385418062366,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06500494092904
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,0.81340640458356,7.06426385694019,3.54019171279742,4.21141563147394,5.15618958985205,3.94769828741468,8.04853361937394,3.75843556853248,10.2157040372709,7.92076357199763,6.53748679998547,6.77837833870637,5.06520560475876,7.59211469875606,5.50165366386082,6.45234302467648,7.62527877959033,4.95976889440861,4.45858681509861,5.06156775458133,7.70589782263585,1.75774769830849,3.7374155532444,4.96260914841646,4.84658128434863,1.01439601402073,2.55023429543455,3.66013274348722,4.26008801168791,3.55441821580422,2.50833772398214,5.77703399200348,7.54686001519235,6.51877807393943,5.89898444157643,4.83281727691724,1.70140546555248,2.83165851919782,1.60668862898785,2.74840591749019,3.50703341999964,4.39645663353076,4.67470798154832,4.73114747532071,5.52673584476604,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,3.36426203503635,5.39276048395909,11.1606745454861,-5.22774755532083,9.04235172630212,6.02411784954167,-5.76415839390285,6.75943093519176,4.20483104427296,-13.1278804850513,-6.80338881534813,-10.9240850339387,-1.11562321716823,5.91302745911383,0.0609452742067873,3.20012546702939,7.3340254875872,1.91938129589542,11.7768859342069,0.358352602582656,4.63119294695356,-2.03511877571265,-1.81492448346319,-0.0726647666765956,4.19592404526841,2.937099419752,2.58125410282553,0.584126894585225,5.01593475720539,5.91768465163287,15.3291557381864,7.34719497034284,9.25055822849694,6.43851652509105,6.05942803125548,6.59113036073542,6.764472777848,8.03692510189684,8.00565591528178,5.30792420366642,4.23006117510553,6.67133539288378,6.30971865572383,2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582,-1.79425308233591
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,11.9403481162508,13.9687217796782,8.15393868457201,5.16664908406321,10.2571295347867,4.93432806978961,4.96989768924738,6.7595601220408,9.19999999999976,-4.24999999999956,0.829999999999529,-2.92999999999996,5.39999999999988,7.85000000000042,7.48999999999982,3.52999999999983,-0.059999999999917,3.16000000000032,-4.35000000000022,1.03218958549303,-0.54407204977727,4.9246900037071,5.85287036219013,4.22379363350413,2.20886405039022,3.39484598630671,0.338097901207306,0.467937566477133,4.38794944745618,1.38989640095637,3.05346185909312,1.14082899824888,5.75996463670954,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.87867633397198
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,4.80163460055671,0.819141868898924,7.23394369490737,2.13432783577075,3.88104639981708,4.80331001525434,3.34201465415418,4.17338255900388,3.77240185252714,2.4162568556623,2.83658212907925,5.62225816160704,3.48522781597653,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594494076071,6.67190498093571,7.05859935733267,6.01378975903386,5.0451247936724,5.57178818849806,6.46437912291931,6.52145878055326,6.0136056584178,6.0610593589202,6.55263987878382,7.11347821325363,6.59024999794057,7.31941263014136,7.88191515117722,3.44802145482763
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.99999564243126,-5.04693945128724,-14.5310737737734,-8.66854034149263,-12.5697559797978,-4.14352840564905,-3.75506943900625,1.39991580461016,-5.29996162531226,6.39991468973531,10.000066815788,5.10005122527505,4.69999190873524,7.29995234453868,7.19994786994475,6.39996544785382,8.200068255056,8.49997776846357,5.19996926498843,-7.79999391343111,4.50000000003065,4.3000291857941,4.02408615720979,1.75542214909368,0.736267221415574,-1.97271922637542,0.193690071729534,1.82579006355112,2.80724541049418,2.19807571380863,-2.66375751111333
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,8.22880731243885,7.86111986064981,5.77682723020637,5.7444850486245,4.41744413625746,3.3906397065774,8.95694232786374,9.69817013704169,9.23325198467542,8.5256066627137,-0.520808042165925,-3.48642180320594,3.41081413565874,2.18769311609002,-3.07895537553988,1.72243931218685,1.28326099671234,4.10550933040297,5.17576838681073,4.21475483853031,3.54110241594962,1.94115584773009,4.94108067568743,-6.29123082110117,6.77325869445046,6.84685227862427,5.16392516795146,2.75355424748236,4.94245371467422,-0.404390126692846,-0.0398444814685348,1.4463826837036,3.92059081028791,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719401,-5.28574413681751,5.11811814321163,3.66300792950094,3.64232267941347,1.35409196151679,2.84977325490688,3.29315152833387,2.63053242455089,2.11312913549695,2.19499472522698,-0.199047772272948,-7.98791234014749
